category_id,date,hour,num_sells_in_hour
11459,2018-06-07,18,4
11459,2018-06-07,19,5
11459,2018-06-07,20,1
11459,2018-06-08,04,1
11459,2018-06-08,05,1
11459,2018-06-08,06,2
11459,2018-06-08,07,3
11459,2018-06-08,08,4
11459,2018-06-08,09,2
11459,2018-06-08,10,3
11459,2018-06-08,11,3
11459,2018-06-08,12,6
11459,2018-06-08,13,2
11459,2018-06-08,14,4
11459,2018-06-08,15,2
11459,2018-06-08,17,4
11459,2018-06-08,18,7
11459,2018-06-08,19,6
11969,2018-05-11,11,3
11969,2018-05-11,12,4
11969,2018-05-11,13,4
11969,2018-05-11,14,2
11969,2018-05-11,15,2
11969,2018-05-11,16,11
11969,2018-05-11,17,5
11969,2018-05-11,18,3
11969,2018-05-11,19,8
11969,2018-05-11,20,2
11969,2018-05-12,07,4
11969,2018-05-12,08,4
11969,2018-05-12,09,3
11969,2018-05-12,10,7
11969,2018-05-12,11,4
11969,2018-05-12,12,7
11969,2018-05-12,13,4
11969,2018-05-12,14,5
11969,2018-05-12,15,6
11969,2018-05-12,16,4
11969,2018-05-12,17,6
11969,2018-05-12,18,1
11969,2018-05-12,19,8
11969,2018-05-12,20,4
11969,2018-05-13,06,5
11969,2018-05-13,07,1
11969,2018-05-13,08,4
11969,2018-05-13,09,6
11969,2018-05-13,10,5
11969,2018-05-13,11,3
11969,2018-05-13,12,1
11969,2018-05-13,13,4
11969,2018-05-13,14,4
11969,2018-05-13,15,2
11969,2018-05-13,16,4
11969,2018-05-13,17,12
11969,2018-05-13,18,7
11969,2018-05-13,19,9
11969,2018-05-13,20,2
11969,2018-05-14,04,1
11969,2018-05-14,06,4
11969,2018-05-14,07,5
11969,2018-05-14,08,7
11969,2018-05-14,09,3
11969,2018-05-14,10,6
11969,2018-05-14,11,5
11969,2018-05-14,12,3
11969,2018-05-14,13,3
11969,2018-05-14,14,2
11969,2018-05-14,15,7
11969,2018-05-14,16,6
11969,2018-05-14,17,3
11969,2018-05-14,18,10
11969,2018-05-14,19,1
11969,2018-05-14,20,3
11969,2018-05-15,04,1
11969,2018-05-15,05,1
11969,2018-05-15,06,2
11969,2018-05-15,07,4
11969,2018-05-15,08,8
11969,2018-05-15,09,5
11969,2018-05-15,10,4
11969,2018-05-15,11,7
11969,2018-05-15,12,2
11969,2018-05-15,13,7
11969,2018-05-15,14,4
11969,2018-05-15,15,3
11969,2018-05-15,16,4
11969,2018-05-15,17,6
11969,2018-05-15,18,3
11969,2018-05-15,19,5
11969,2018-05-15,20,5
11969,2018-05-16,04,1
11969,2018-05-16,05,1
11969,2018-05-16,06,5
11969,2018-05-16,08,2
11969,2018-05-16,09,4
11969,2018-05-16,10,4
11969,2018-05-16,11,2
11969,2018-05-16,12,2
11969,2018-05-16,13,4
11969,2018-05-16,14,2
11969,2018-05-16,15,5
11969,2018-05-16,16,5
11969,2018-05-16,17,5
11969,2018-05-16,18,4
11969,2018-05-16,19,2
11969,2018-05-16,20,8
11969,2018-05-17,04,1
11969,2018-05-17,05,3
11969,2018-05-17,06,4
11969,2018-05-17,07,6
11969,2018-05-17,08,2
11969,2018-05-17,09,6
11969,2018-05-17,10,6
11969,2018-05-17,11,9
11969,2018-05-17,12,4
11969,2018-05-17,13,8
11969,2018-05-17,14,1
11969,2018-05-17,15,4
11969,2018-05-17,16,8
11969,2018-05-17,17,4
11969,2018-05-17,18,5
11969,2018-05-17,19,6
11969,2018-05-17,20,2
11969,2018-05-18,05,2
11969,2018-05-18,06,1
11969,2018-05-18,07,5
11969,2018-05-18,08,3
11969,2018-05-18,09,4
11969,2018-05-18,10,9
11969,2018-05-18,11,1
11969,2018-05-18,12,2
11969,2018-05-18,13,5
11969,2018-05-18,14,2
11969,2018-05-18,15,3
11969,2018-05-18,16,7
11969,2018-05-18,17,12
11969,2018-05-18,18,2
11969,2018-05-18,19,6
11969,2018-05-18,20,8
11969,2018-05-19,05,2
11969,2018-05-19,07,13
11969,2018-05-19,08,4
11969,2018-05-19,09,2
11969,2018-05-19,10,9
11969,2018-05-19,11,10
11969,2018-05-19,12,6
11969,2018-05-19,13,6
11969,2018-05-19,14,4
11969,2018-05-19,15,6
11969,2018-05-19,16,9
11969,2018-05-19,17,8
11969,2018-05-19,18,7
11969,2018-05-19,19,5
11969,2018-05-19,20,2
11969,2018-05-20,04,1
11969,2018-05-20,05,5
11969,2018-05-20,06,4
11969,2018-05-20,07,2
11969,2018-05-20,08,4
11969,2018-05-20,09,6
11969,2018-05-20,10,5
11969,2018-05-20,11,5
11969,2018-05-20,12,2
11969,2018-05-20,13,9
11969,2018-05-20,14,6
11969,2018-05-20,15,5
11969,2018-05-20,16,5
11969,2018-05-20,17,4
11969,2018-05-20,18,7
11969,2018-05-20,19,3
11969,2018-05-20,20,5
11969,2018-05-21,04,1
11969,2018-05-21,05,4
11969,2018-05-21,06,12
11969,2018-05-21,07,4
11969,2018-05-21,08,2
11969,2018-05-21,09,2
11969,2018-05-21,10,5
11969,2018-05-21,11,9
11969,2018-05-21,12,7
11969,2018-05-21,13,5
11969,2018-05-21,14,5
11969,2018-05-21,15,7
11969,2018-05-21,16,6
11969,2018-05-21,17,10
11969,2018-05-21,18,5
11969,2018-05-21,19,5
11969,2018-05-21,20,7
11969,2018-05-22,04,1
11969,2018-05-22,05,4
11969,2018-05-22,06,6
11969,2018-05-22,07,2
11969,2018-05-22,08,7
11969,2018-05-22,09,4
11969,2018-05-22,10,5
11969,2018-05-22,11,4
11969,2018-05-22,12,13
11969,2018-05-22,13,8
11969,2018-05-22,14,11
11969,2018-05-22,15,5
11969,2018-05-22,16,9
11969,2018-05-22,17,13
11969,2018-05-22,18,3
11969,2018-05-22,19,16
11969,2018-05-22,20,8
11969,2018-05-23,04,3
11969,2018-05-23,06,5
11969,2018-05-23,07,5
11969,2018-05-23,08,2
11969,2018-05-23,09,6
11969,2018-05-23,10,6
11969,2018-05-23,11,2
11969,2018-05-23,12,5
11969,2018-05-23,13,2
11969,2018-05-23,14,11
11969,2018-05-23,15,5
11969,2018-05-23,16,2
11969,2018-05-23,17,5
11969,2018-05-23,18,3
11969,2018-05-23,19,5
11969,2018-05-23,20,2
11969,2018-05-24,06,3
11969,2018-05-24,07,4
11969,2018-05-24,08,8
11969,2018-05-24,09,5
11969,2018-05-24,10,12
11969,2018-05-24,11,10
11969,2018-05-24,12,7
11969,2018-05-24,13,7
11969,2018-05-24,14,7
11969,2018-05-24,15,8
11969,2018-05-24,16,8
11969,2018-05-24,17,8
11969,2018-05-24,18,8
11969,2018-05-24,19,7
11969,2018-05-24,20,5
11969,2018-05-25,04,2
11969,2018-05-25,07,3
11969,2018-05-25,08,2
11969,2018-05-25,09,5
11969,2018-05-25,10,3
11969,2018-05-25,11,6
11969,2018-05-25,12,5
11969,2018-05-25,13,3
11969,2018-05-25,14,3
11969,2018-05-25,15,5
11969,2018-05-25,16,4
11969,2018-05-25,17,6
11969,2018-05-25,18,7
11969,2018-05-25,19,2
11969,2018-05-25,20,6
11969,2018-05-26,04,1
11969,2018-05-26,05,4
11969,2018-05-26,06,1
11969,2018-05-26,07,8
11969,2018-05-26,08,5
11969,2018-05-26,09,6
11969,2018-05-26,10,6
11969,2018-05-26,11,4
11969,2018-05-26,12,9
11969,2018-05-26,13,8
11969,2018-05-26,14,2
11969,2018-05-26,15,6
11969,2018-05-26,16,16
11969,2018-05-26,17,8
11969,2018-05-26,18,3
11969,2018-05-26,19,4
11969,2018-05-26,20,6
11969,2018-05-27,05,1
11969,2018-05-27,06,1
11969,2018-05-27,07,10
11969,2018-05-27,08,6
11969,2018-05-27,09,7
11969,2018-05-27,10,8
11969,2018-05-27,11,5
11969,2018-05-27,12,7
11969,2018-05-27,13,4
11969,2018-05-27,14,2
11969,2018-05-27,15,4
11969,2018-05-27,16,9
11969,2018-05-27,17,10
11969,2018-05-27,18,5
11969,2018-05-27,19,3
11969,2018-05-27,20,4
11969,2018-05-28,05,4
11969,2018-05-28,06,4
11969,2018-05-28,07,4
11969,2018-05-28,08,4
11969,2018-05-28,09,7
11969,2018-05-28,10,11
11969,2018-05-28,11,4
11969,2018-05-28,12,4
11969,2018-05-28,13,2
11969,2018-05-28,15,6
11969,2018-05-28,16,4
11969,2018-05-28,17,9
11969,2018-05-28,18,9
11969,2018-05-28,19,6
11969,2018-05-28,20,6
11969,2018-05-29,05,1
11969,2018-05-29,06,3
11969,2018-05-29,07,5
11969,2018-05-29,08,5
11969,2018-05-29,09,5
11969,2018-05-29,10,10
11969,2018-05-29,11,10
11969,2018-05-29,12,5
11969,2018-05-29,13,5
11969,2018-05-29,14,5
11969,2018-05-29,15,13
11969,2018-05-29,16,2
11969,2018-05-29,17,2
11969,2018-05-29,18,5
11969,2018-05-29,19,5
11969,2018-05-29,20,6
11969,2018-05-30,04,1
11969,2018-05-30,05,3
11969,2018-05-30,06,2
11969,2018-05-30,07,2
11969,2018-05-30,08,5
11969,2018-05-30,09,3
11969,2018-05-30,10,7
11969,2018-05-30,11,6
11969,2018-05-30,12,4
11969,2018-05-30,13,3
11969,2018-05-30,14,9
11969,2018-05-30,15,2
11969,2018-05-30,16,5
11969,2018-05-30,17,2
11969,2018-05-30,18,6
11969,2018-05-30,19,9
11969,2018-05-30,20,5
11969,2018-05-31,05,1
11969,2018-05-31,06,2
11969,2018-05-31,07,1
11969,2018-05-31,08,6
11969,2018-05-31,09,6
11969,2018-05-31,10,5
11969,2018-05-31,11,9
11969,2018-05-31,12,4
11969,2018-05-31,13,5
11969,2018-05-31,14,3
11969,2018-05-31,15,6
11969,2018-05-31,16,5
11969,2018-05-31,17,5
11969,2018-05-31,18,3
11969,2018-05-31,19,3
11969,2018-05-31,20,1
11969,2018-06-01,05,1
11969,2018-06-01,06,4
11969,2018-06-01,07,4
11969,2018-06-01,08,8
11969,2018-06-01,09,5
11969,2018-06-01,10,5
11969,2018-06-01,11,4
11969,2018-06-01,12,3
11969,2018-06-01,13,6
11969,2018-06-01,14,3
11969,2018-06-01,15,3
11969,2018-06-01,16,7
11969,2018-06-01,17,5
11969,2018-06-01,18,9
11969,2018-06-01,19,4
11969,2018-06-01,20,3
11969,2018-06-02,05,7
11969,2018-06-02,07,3
11969,2018-06-02,08,5
11969,2018-06-02,09,4
11969,2018-06-02,10,11
11969,2018-06-02,11,10
11969,2018-06-02,12,8
11969,2018-06-02,13,7
11969,2018-06-02,14,5
11969,2018-06-02,15,7
11969,2018-06-02,16,7
11969,2018-06-02,17,6
11969,2018-06-02,18,10
11969,2018-06-02,19,6
11969,2018-06-02,20,5
11969,2018-06-03,04,1
11969,2018-06-03,05,2
11969,2018-06-03,06,6
11969,2018-06-03,07,6
11969,2018-06-03,08,3
11969,2018-06-03,09,8
11969,2018-06-03,10,5
11969,2018-06-03,11,4
11969,2018-06-03,12,3
11969,2018-06-03,13,12
11969,2018-06-03,14,3
11969,2018-06-03,15,11
11969,2018-06-03,16,5
11969,2018-06-03,17,7
11969,2018-06-03,18,8
11969,2018-06-03,19,4
11969,2018-06-03,20,1
11969,2018-06-04,04,4
11969,2018-06-04,05,3
11969,2018-06-04,06,2
11969,2018-06-04,07,3
11969,2018-06-04,08,8
11969,2018-06-04,09,2
11969,2018-06-04,10,9
11969,2018-06-04,11,3
11969,2018-06-04,12,3
11969,2018-06-04,13,4
11969,2018-06-04,14,3
11969,2018-06-04,15,6
11969,2018-06-04,16,16
11969,2018-06-04,17,4
11969,2018-06-04,18,16
11969,2018-06-04,19,7
11969,2018-06-05,06,6
11969,2018-06-05,07,10
11969,2018-06-05,08,16
11969,2018-06-05,09,5
11969,2018-06-05,10,6
11969,2018-06-05,11,5
11969,2018-06-05,12,2
11969,2018-06-05,13,3
11969,2018-06-05,14,2
11969,2018-06-05,15,4
11969,2018-06-05,16,2
11969,2018-06-05,17,4
11969,2018-06-05,18,10
11969,2018-06-05,19,4
11969,2018-06-06,06,7
11969,2018-06-06,07,8
11969,2018-06-06,08,5
11969,2018-06-06,09,9
11969,2018-06-06,10,5
11969,2018-06-06,11,4
11969,2018-06-06,12,7
11969,2018-06-06,13,7
11969,2018-06-06,14,6
11969,2018-06-06,15,5
11969,2018-06-06,16,7
11969,2018-06-06,17,2
11969,2018-06-06,18,5
11969,2018-06-06,19,4
11969,2018-06-07,05,2
11969,2018-06-07,06,2
11969,2018-06-07,07,5
11969,2018-06-07,08,6
11969,2018-06-07,09,4
11969,2018-06-07,10,12
11969,2018-06-07,11,7
11969,2018-06-07,12,2
11969,2018-06-07,13,7
11969,2018-06-07,14,8
11969,2018-06-07,15,5
11969,2018-06-07,16,13
11969,2018-06-07,17,2
11969,2018-06-07,18,6
11969,2018-06-07,19,3
11969,2018-06-08,05,3
11969,2018-06-08,06,8
11969,2018-06-08,08,9
11969,2018-06-08,09,7
11969,2018-06-08,10,8
11969,2018-06-08,11,3
11969,2018-06-08,12,4
11969,2018-06-08,13,7
11969,2018-06-08,14,4
11969,2018-06-08,15,10
11969,2018-06-08,16,5
11969,2018-06-08,17,6
11969,2018-06-08,18,14
11969,2018-06-08,19,6
4827,2018-05-24,11,2
4827,2018-05-24,12,6
4827,2018-05-24,13,1
4827,2018-05-24,14,4
4827,2018-05-24,15,5
4827,2018-05-24,16,4
4827,2018-05-24,17,6
4827,2018-05-24,18,6
4827,2018-05-24,19,9
4827,2018-05-24,20,6
4827,2018-05-25,04,2
4827,2018-05-25,05,2
4827,2018-05-25,06,8
4827,2018-05-25,07,7
4827,2018-05-25,08,4
4827,2018-05-25,09,12
4827,2018-05-25,10,16
4827,2018-05-25,11,4
4827,2018-05-25,12,6
4827,2018-05-25,13,4
4827,2018-05-25,14,7
4827,2018-05-25,15,8
4827,2018-05-25,16,5
4827,2018-05-25,17,7
4827,2018-05-25,18,14
4827,2018-05-25,19,3
4827,2018-05-25,20,8
4827,2018-05-26,04,3
4827,2018-05-26,05,1
4827,2018-05-26,06,7
4827,2018-05-26,07,4
4827,2018-05-26,08,8
4827,2018-05-26,09,7
4827,2018-05-26,10,7
4827,2018-05-26,11,17
4827,2018-05-26,12,12
4827,2018-05-26,13,13
4827,2018-05-26,14,17
4827,2018-05-26,15,6
4827,2018-05-26,16,7
4827,2018-05-26,17,6
4827,2018-05-26,18,14
4827,2018-05-26,19,6
4827,2018-05-26,20,11
4827,2018-05-27,04,2
4827,2018-05-27,05,3
4827,2018-05-27,06,7
4827,2018-05-27,07,10
4827,2018-05-27,08,8
4827,2018-05-27,09,9
4827,2018-05-27,10,3
4827,2018-05-27,11,9
4827,2018-05-27,12,13
4827,2018-05-27,13,4
4827,2018-05-27,14,9
4827,2018-05-27,15,11
4827,2018-05-27,16,6
4827,2018-05-27,17,9
4827,2018-05-27,18,20
4827,2018-05-27,19,8
4827,2018-05-27,20,7
4827,2018-05-28,04,3
4827,2018-05-28,05,4
4827,2018-05-28,06,6
4827,2018-05-28,07,6
4827,2018-05-28,08,9
4827,2018-05-28,09,5
4827,2018-05-28,10,13
4827,2018-05-28,11,12
4827,2018-05-28,12,6
4827,2018-05-28,13,7
4827,2018-05-28,14,10
4827,2018-05-28,15,7
4827,2018-05-28,16,7
4827,2018-05-28,17,10
4827,2018-05-28,18,10
4827,2018-05-28,19,5
4827,2018-05-28,20,9
4827,2018-05-29,05,2
4827,2018-05-29,06,8
4827,2018-05-29,07,5
4827,2018-05-29,08,5
4827,2018-05-29,09,6
4827,2018-05-29,10,16
4827,2018-05-29,11,15
4827,2018-05-29,12,4
4827,2018-05-29,13,11
4827,2018-05-29,14,6
4827,2018-05-29,15,6
4827,2018-05-29,16,12
4827,2018-05-29,17,6
4827,2018-05-29,18,10
4827,2018-05-29,19,11
4827,2018-05-29,20,9
4827,2018-05-30,04,5
4827,2018-05-30,05,3
4827,2018-05-30,06,5
4827,2018-05-30,07,26
4827,2018-05-30,08,7
4827,2018-05-30,09,10
4827,2018-05-30,10,17
4827,2018-05-30,11,4
4827,2018-05-30,12,8
4827,2018-05-30,13,5
4827,2018-05-30,14,13
4827,2018-05-30,15,8
4827,2018-05-30,16,11
4827,2018-05-30,17,11
4827,2018-05-30,18,9
4827,2018-05-30,19,11
4827,2018-05-30,20,6
4827,2018-05-31,04,5
4827,2018-05-31,05,1
4827,2018-05-31,06,1
4827,2018-05-31,07,3
4827,2018-05-31,08,3
4827,2018-05-31,09,7
4827,2018-05-31,10,10
4827,2018-05-31,11,16
4827,2018-05-31,12,15
4827,2018-05-31,13,11
4827,2018-05-31,14,8
4827,2018-05-31,15,6
4827,2018-05-31,16,10
4827,2018-05-31,17,9
4827,2018-05-31,18,11
4827,2018-05-31,19,12
4827,2018-05-31,20,8
4827,2018-06-01,04,1
4827,2018-06-01,05,7
4827,2018-06-01,06,4
4827,2018-06-01,07,5
4827,2018-06-01,08,10
4827,2018-06-01,09,14
4827,2018-06-01,10,9
4827,2018-06-01,11,7
4827,2018-06-01,12,11
4827,2018-06-01,13,7
4827,2018-06-01,14,7
4827,2018-06-01,15,7
4827,2018-06-01,16,7
4827,2018-06-01,17,5
4827,2018-06-01,18,9
4827,2018-06-01,19,10
4827,2018-06-01,20,8
4827,2018-06-02,04,4
4827,2018-06-02,05,2
4827,2018-06-02,06,9
4827,2018-06-02,07,4
4827,2018-06-02,08,4
4827,2018-06-02,09,10
4827,2018-06-02,10,10
4827,2018-06-02,11,12
4827,2018-06-02,12,8
4827,2018-06-02,13,14
4827,2018-06-02,14,8
4827,2018-06-02,15,7
4827,2018-06-02,16,6
4827,2018-06-02,17,8
4827,2018-06-02,18,8
4827,2018-06-02,19,3
4827,2018-06-02,20,13
4827,2018-06-03,04,3
4827,2018-06-03,05,4
4827,2018-06-03,06,6
4827,2018-06-03,07,5
4827,2018-06-03,08,4
4827,2018-06-03,09,14
4827,2018-06-03,10,7
4827,2018-06-03,11,6
4827,2018-06-03,12,6
4827,2018-06-03,13,12
4827,2018-06-03,14,7
4827,2018-06-03,15,11
4827,2018-06-03,16,6
4827,2018-06-03,17,11
4827,2018-06-03,18,11
4827,2018-06-03,19,14
4827,2018-06-03,20,18
4827,2018-06-04,04,1
4827,2018-06-04,05,3
4827,2018-06-04,06,7
4827,2018-06-04,07,9
4827,2018-06-04,08,4
4827,2018-06-04,09,10
4827,2018-06-04,10,13
4827,2018-06-04,11,11
4827,2018-06-04,12,11
4827,2018-06-04,13,8
4827,2018-06-04,14,8
4827,2018-06-04,15,6
4827,2018-06-04,16,21
4827,2018-06-04,17,10
4827,2018-06-04,18,11
4827,2018-06-04,19,15
4827,2018-06-04,20,5
4827,2018-06-05,05,5
4827,2018-06-05,06,4
4827,2018-06-05,07,8
4827,2018-06-05,08,10
4827,2018-06-05,09,14
4827,2018-06-05,10,15
4827,2018-06-05,11,16
4827,2018-06-05,12,10
4827,2018-06-05,13,13
4827,2018-06-05,14,4
4827,2018-06-05,15,10
4827,2018-06-05,16,5
4827,2018-06-05,17,3
4827,2018-06-05,18,10
4827,2018-06-05,19,7
4827,2018-06-05,20,5
4827,2018-06-06,04,7
4827,2018-06-06,05,1
4827,2018-06-06,06,9
4827,2018-06-06,07,5
4827,2018-06-06,08,7
4827,2018-06-06,09,12
4827,2018-06-06,10,16
4827,2018-06-06,11,7
4827,2018-06-06,12,8
4827,2018-06-06,13,3
4827,2018-06-06,14,7
4827,2018-06-06,15,13
4827,2018-06-06,16,11
4827,2018-06-06,17,9
4827,2018-06-06,18,11
4827,2018-06-06,19,9
4827,2018-06-06,20,6
4827,2018-06-07,06,5
4827,2018-06-07,07,7
4827,2018-06-07,08,11
4827,2018-06-07,09,11
4827,2018-06-07,10,12
4827,2018-06-07,11,2
4827,2018-06-07,12,9
4827,2018-06-07,13,14
4827,2018-06-07,14,2
4827,2018-06-07,15,8
4827,2018-06-07,16,3
4827,2018-06-07,17,12
4827,2018-06-07,18,8
4827,2018-06-07,19,9
4827,2018-06-07,20,5
4827,2018-06-08,04,1
4827,2018-06-08,05,2
4827,2018-06-08,06,12
4827,2018-06-08,07,13
4827,2018-06-08,08,7
4827,2018-06-08,09,9
4827,2018-06-08,10,13
4827,2018-06-08,11,13
4827,2018-06-08,12,10
4827,2018-06-08,13,6
4827,2018-06-08,14,8
4827,2018-06-08,15,11
4827,2018-06-08,16,7
4827,2018-06-08,17,13
4827,2018-06-08,18,10
4827,2018-06-08,19,13
4827,2018-06-08,20,12
4832,2018-05-12,11,2
4832,2018-05-12,12,1
4832,2018-05-12,13,2
4832,2018-05-12,14,9
4832,2018-05-12,15,3
4832,2018-05-12,16,5
4832,2018-05-12,17,4
4832,2018-05-12,18,8
4832,2018-05-12,19,5
4832,2018-05-12,20,2
4832,2018-05-13,05,3
4832,2018-05-13,06,6
4832,2018-05-13,07,1
4832,2018-05-13,08,8
4832,2018-05-13,09,8
4832,2018-05-13,10,4
4832,2018-05-13,11,6
4832,2018-05-13,12,4
4832,2018-05-13,13,5
4832,2018-05-13,14,5
4832,2018-05-13,15,3
4832,2018-05-13,16,8
4832,2018-05-13,17,3
4832,2018-05-13,18,1
4832,2018-05-13,19,6
4832,2018-05-13,20,4
4832,2018-05-14,05,1
4832,2018-05-14,06,1
4832,2018-05-14,07,5
4832,2018-05-14,08,4
4832,2018-05-14,09,5
4832,2018-05-14,10,5
4832,2018-05-14,11,2
4832,2018-05-14,12,10
4832,2018-05-14,13,5
4832,2018-05-14,14,11
4832,2018-05-14,15,15
4832,2018-05-14,16,4
4832,2018-05-14,17,3
4832,2018-05-14,18,5
4832,2018-05-14,19,5
4832,2018-05-14,20,3
4832,2018-05-15,05,1
4832,2018-05-15,06,4
4832,2018-05-15,07,4
4832,2018-05-15,08,2
4832,2018-05-15,09,4
4832,2018-05-15,10,7
4832,2018-05-15,11,3
4832,2018-05-15,12,8
4832,2018-05-15,13,7
4832,2018-05-15,14,6
4832,2018-05-15,15,2
4832,2018-05-15,16,8
4832,2018-05-15,17,1
4832,2018-05-15,18,1
4832,2018-05-15,19,5
4832,2018-05-15,20,6
4832,2018-05-16,05,3
4832,2018-05-16,06,3
4832,2018-05-16,07,4
4832,2018-05-16,08,7
4832,2018-05-16,09,6
4832,2018-05-16,10,2
4832,2018-05-16,11,4
4832,2018-05-16,12,3
4832,2018-05-16,13,7
4832,2018-05-16,14,3
4832,2018-05-16,15,2
4832,2018-05-16,16,10
4832,2018-05-16,17,3
4832,2018-05-16,18,2
4832,2018-05-16,19,3
4832,2018-05-16,20,1
4832,2018-05-17,07,4
4832,2018-05-17,08,2
4832,2018-05-17,09,6
4832,2018-05-17,10,3
4832,2018-05-17,11,4
4832,2018-05-17,12,1
4832,2018-05-17,13,2
4832,2018-05-17,14,6
4832,2018-05-17,15,3
4832,2018-05-17,16,2
4832,2018-05-17,17,2
4832,2018-05-17,18,4
4832,2018-05-17,19,4
4832,2018-05-17,20,7
4832,2018-05-18,04,2
4832,2018-05-18,05,1
4832,2018-05-18,06,3
4832,2018-05-18,07,5
4832,2018-05-18,08,1
4832,2018-05-18,09,10
4832,2018-05-18,10,6
4832,2018-05-18,11,5
4832,2018-05-18,12,1
4832,2018-05-18,13,2
4832,2018-05-18,14,1
4832,2018-05-18,15,2
4832,2018-05-18,16,5
4832,2018-05-18,17,7
4832,2018-05-18,18,5
4832,2018-05-18,19,2
4832,2018-05-18,20,4
4832,2018-05-19,04,1
4832,2018-05-19,05,3
4832,2018-05-19,06,3
4832,2018-05-19,07,6
4832,2018-05-19,08,4
4832,2018-05-19,09,7
4832,2018-05-19,10,6
4832,2018-05-19,12,4
4832,2018-05-19,13,7
4832,2018-05-19,14,3
4832,2018-05-19,15,8
4832,2018-05-19,16,8
4832,2018-05-19,17,1
4832,2018-05-19,18,4
4832,2018-05-19,19,9
4832,2018-05-19,20,5
4832,2018-05-20,04,2
4832,2018-05-20,05,2
4832,2018-05-20,06,4
4832,2018-05-20,07,1
4832,2018-05-20,08,2
4832,2018-05-20,09,6
4832,2018-05-20,10,10
4832,2018-05-20,11,6
4832,2018-05-20,12,7
4832,2018-05-20,13,9
4832,2018-05-20,14,4
4832,2018-05-20,15,1
4832,2018-05-20,16,11
4832,2018-05-20,17,6
4832,2018-05-20,18,4
4832,2018-05-20,19,2
4832,2018-05-20,20,6
4832,2018-05-21,04,1
4832,2018-05-21,05,4
4832,2018-05-21,06,9
4832,2018-05-21,07,4
4832,2018-05-21,08,5
4832,2018-05-21,09,5
4832,2018-05-21,10,8
4832,2018-05-21,11,2
4832,2018-05-21,12,5
4832,2018-05-21,13,6
4832,2018-05-21,14,2
4832,2018-05-21,15,5
4832,2018-05-21,16,4
4832,2018-05-21,17,2
4832,2018-05-21,18,7
4832,2018-05-21,19,5
4832,2018-05-21,20,11
4832,2018-05-22,05,1
4832,2018-05-22,06,3
4832,2018-05-22,07,10
4832,2018-05-22,08,5
4832,2018-05-22,09,5
4832,2018-05-22,10,4
4832,2018-05-22,11,3
4832,2018-05-22,12,11
4832,2018-05-22,13,8
4832,2018-05-22,14,12
4832,2018-05-22,15,5
4832,2018-05-22,16,4
4832,2018-05-22,17,5
4832,2018-05-22,18,5
4832,2018-05-22,19,3
4832,2018-05-22,20,5
4832,2018-05-23,05,1
4832,2018-05-23,06,1
4832,2018-05-23,07,5
4832,2018-05-23,08,6
4832,2018-05-23,09,2
4832,2018-05-23,10,7
4832,2018-05-23,11,6
4832,2018-05-23,12,7
4832,2018-05-23,13,1
4832,2018-05-23,14,5
4832,2018-05-23,15,3
4832,2018-05-23,16,5
4832,2018-05-23,17,2
4832,2018-05-23,18,3
4832,2018-05-23,19,5
4832,2018-05-23,20,2
4832,2018-05-24,04,4
4832,2018-05-24,05,5
4832,2018-05-24,06,1
4832,2018-05-24,07,5
4832,2018-05-24,08,4
4832,2018-05-24,09,7
4832,2018-05-24,10,3
4832,2018-05-24,11,3
4832,2018-05-24,12,10
4832,2018-05-24,13,10
4832,2018-05-24,14,3
4832,2018-05-24,15,4
4832,2018-05-24,16,4
4832,2018-05-24,17,5
4832,2018-05-24,18,8
4832,2018-05-24,19,3
4832,2018-05-25,04,1
4832,2018-05-25,06,10
4832,2018-05-25,07,5
4832,2018-05-25,08,8
4832,2018-05-25,09,5
4832,2018-05-25,10,10
4832,2018-05-25,11,9
4832,2018-05-25,12,4
4832,2018-05-25,14,1
4832,2018-05-25,15,2
4832,2018-05-25,16,5
4832,2018-05-25,17,4
4832,2018-05-25,18,7
4832,2018-05-25,19,4
4832,2018-05-25,20,5
4832,2018-05-26,04,1
4832,2018-05-26,05,2
4832,2018-05-26,06,4
4832,2018-05-26,07,2
4832,2018-05-26,08,1
4832,2018-05-26,09,2
4832,2018-05-26,10,5
4832,2018-05-26,11,7
4832,2018-05-26,12,3
4832,2018-05-26,13,7
4832,2018-05-26,14,7
4832,2018-05-26,15,5
4832,2018-05-26,16,5
4832,2018-05-26,17,5
4832,2018-05-26,18,2
4832,2018-05-26,19,7
4832,2018-05-26,20,2
4832,2018-05-27,05,6
4832,2018-05-27,06,3
4832,2018-05-27,07,3
4832,2018-05-27,08,2
4832,2018-05-27,09,1
4832,2018-05-27,10,8
4832,2018-05-27,11,8
4832,2018-05-27,12,6
4832,2018-05-27,13,3
4832,2018-05-27,14,2
4832,2018-05-27,15,7
4832,2018-05-27,16,8
4832,2018-05-27,17,18
4832,2018-05-27,18,2
4832,2018-05-27,19,7
4832,2018-05-27,20,3
4832,2018-05-28,04,1
4832,2018-05-28,05,2
4832,2018-05-28,06,5
4832,2018-05-28,07,5
4832,2018-05-28,08,3
4832,2018-05-28,09,1
4832,2018-05-28,10,7
4832,2018-05-28,11,6
4832,2018-05-28,12,5
4832,2018-05-28,13,1
4832,2018-05-28,14,7
4832,2018-05-28,15,9
4832,2018-05-28,16,7
4832,2018-05-28,17,6
4832,2018-05-28,18,8
4832,2018-05-28,19,10
4832,2018-05-28,20,3
